Company,Company response to consumer,Complaint ID,Consumer consent provided?,Consumer disputed?,Date Received,Date Submitted,Issue,Product,State,Sub-issue,Sub-product,Submitted via,Timely response?,ZIP code,Bottom of Gauge,complaints,Top of Gauge
Cumulus Financial,Closed with explanation,3447700,N/A,N/A,22-11-2019,22-11-2019,Incorrect information on your report,Credit card or prepaid card,MD,Account status incorrect,General-purpose credit card or charge card,Referral,Yes,21208,0,1,1
Cumulus Financial,Closed with explanation,3275250,N/A,N/A,14-06-2019,13-06-2019,Problem when making payments,Credit card or prepaid card,MD,Problem during payment process,General-purpose credit card or charge card,Referral,Yes,21771,0,1,1
Cumulus Financial,Closed with explanation,3529715,N/A,N/A,12-02-2020,12-02-2020,Problem when making payments,Credit card or prepaid card,MD,Problem during payment process,General-purpose credit card or charge card,Referral,Yes,20785,0,1,1
Cumulus Financial,Closed with explanation,3096417,N/A,N/A,13-12-2018,10-12-2018,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Card was charged for something you did not purchase with the card,General-purpose credit card or charge card,Referral,Yes,21009,0,1,1
Cumulus Financial,Closed with explanation,3512257,N/A,N/A,28-01-2020,27-01-2020,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Card was charged for something you did not purchase with the card,General-purpose credit card or charge card,Referral,Yes,20874,0,1,1
Cumulus Financial,Closed with explanation,3569904,N/A,N/A,17-03-2020,17-03-2020,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Card was charged for something you did not purchase with the card,General-purpose credit card or charge card,Referral,Yes,20817,0,1,1
Cumulus Financial,Closed with explanation,2626195,N/A,N/A,11-08-2017,10-08-2017,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,21146,0,1,1
Cumulus Financial,Closed with explanation,2678700,N/A,N/A,19-09-2017,19-09-2017,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,21208,0,1,1
Cumulus Financial,Closed with explanation,2746492,N/A,N/A,05-12-2017,04-12-2017,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,20854,0,1,1
Cumulus Financial,Closed with explanation,2896629,N/A,N/A,04-05-2018,04-05-2018,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,21797,0,1,1
Cumulus Financial,Closed with explanation,2918702,N/A,N/A,26-05-2018,14-05-2018,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,21206,0,1,1
Cumulus Financial,Closed with explanation,2921271,N/A,N/A,01-06-2018,23-05-2018,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,211XX,0,1,1
Cumulus Financial,Closed with explanation,3024683,N/A,N/A,20-09-2018,20-09-2018,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,20852,0,1,1
Cumulus Financial,Closed with explanation,3408329,N/A,N/A,16-10-2019,16-10-2019,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,21045,0,1,1
Cumulus Financial,Closed with explanation,3526868,N/A,N/A,10-02-2020,07-02-2020,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,21702,0,1,1
Cumulus Financial,Closed with explanation,3683623,N/A,N/A,04-06-2020,02-06-2020,Problem with a purchase shown on your statement,Credit card or prepaid card,MD,Credit card company isn't resolving a dispute about a purchase on your statement,General-purpose credit card or charge card,Referral,Yes,20852,0,1,1
Cumulus Financial,Closed with explanation,3315880,N/A,N/A,23-07-2019,23-07-2019,Fees or interest,Credit card or prepaid card,DE,Problem with fees,General-purpose credit card or charge card,Referral,Yes,199XX,0,1,1
Cumulus Financial,Closed with explanation,2679326,N/A,N/A,20-09-2017,19-09-2017,Getting a credit card,Credit card or prepaid card,DE,Card opened as result of identity theft or fraud,General-purpose credit card or charge card,Referral,Yes,19713,0,1,1
Cumulus Financial,Closed with explanation,2805313,N/A,N/A,13-02-2018,06-02-2018,Getting a credit card,Credit card or prepaid card,DE,Delay in processing application,General-purpose credit card or charge card,Referral,Yes,19970,0,1,1
Cumulus Financial,Closed with explanation,2653479,N/A,N/A,29-08-2017,28-08-2017,Problem when making payments,Credit card or prepaid card,DE,Problem during payment process,General-purpose credit card or charge card,Referral,Yes,19702,0,1,1
Cumulus Financial,Closed with explanation,3250534,N/A,N/A,22-05-2019,16-05-2019,Problem when making payments,Credit card or prepaid card,DE,Problem during payment process,General-purpose credit card or charge card,Referral,Yes,19711,0,1,1
Cumulus Financial,Closed with explanation,3693819,N/A,N/A,11-06-2020,10-06-2020,Problem with a purchase shown on your statement,Credit card or prepaid card,DE,Card was charged for something you did not purchase with the card,General-purpose credit card or charge card,Referral,Yes,19701,0,1,1
Cumulus Financial,Closed with explanation,3675859,N/A,N/A,30-05-2020,29-05-2020,Closing your account,Credit card or prepaid card,CA,Can't close your account,General-purpose credit card or charge card,Referral,Yes,91504,0,1,1
Cumulus Financial,Closed with explanation,2906525,N/A,N/A,14-05-2018,11-05-2018,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,92808,0,1,1
Cumulus Financial,Closed with explanation,2930179,N/A,N/A,07-06-2018,01-06-2018,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,92331,0,1,1
Cumulus Financial,Closed with explanation,3018094,N/A,N/A,19-09-2018,12-09-2018,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,90650,0,1,1
Cumulus Financial,Closed with explanation,3226958,N/A,N/A,29-04-2019,20-02-2019,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,94704,0,1,1
Cumulus Financial,Closed with explanation,3364192,N/A,N/A,05-09-2019,04-09-2019,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,91201,0,1,1
Cumulus Financial,Closed with explanation,3425361,N/A,N/A,01-11-2019,29-10-2019,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,90638,0,1,1
Cumulus Financial,Closed with explanation,3425098,N/A,N/A,01-11-2019,31-10-2019,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,90247,0,1,1
Cumulus Financial,Closed with explanation,3428541,N/A,N/A,05-11-2019,04-11-2019,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,90638,0,1,1
Cumulus Financial,Closed with explanation,3433402,N/A,N/A,08-11-2019,07-11-2019,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,90057,0,1,1
Cumulus Financial,Closed with explanation,3571020,N/A,N/A,18-03-2020,18-03-2020,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,93230,0,1,1
Cumulus Financial,Closed with explanation,3626770,N/A,N/A,28-04-2020,28-04-2020,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,95835,0,1,1
Cumulus Financial,Closed with explanation,3707280,N/A,N/A,19-06-2020,18-06-2020,Closing your account,Credit card or prepaid card,CA,Company closed your account,General-purpose credit card or charge card,Referral,Yes,95106,0,1,1
Cumulus Financial,Closed with explanation,2624918,N/A,N/A,17-08-2017,17-08-2017,Fees or interest,Credit card or prepaid card,CA,Charged too much interest,General-purpose credit card or charge card,Referral,Yes,91768,0,1,1
Cumulus Financial,Closed with explanation,2849150,N/A,N/A,20-03-2018,07-03-2018,Fees or interest,Credit card or prepaid card,CA,Charged too much interest,General-purpose credit card or charge card,Referral,Yes,91602,0,1,1
Cumulus Financial,Closed with explanation,3260669,N/A,N/A,31-05-2019,25-02-2019,Fees or interest,Credit card or prepaid card,CA,Charged too much interest,General-purpose credit card or charge card,Referral,Yes,95624,0,1,1
Cumulus Financial,Closed with explanation,2578723,N/A,N/A,19-07-2017,19-07-2017,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,90064,0,1,1
Cumulus Financial,Closed with explanation,2676842,N/A,N/A,14-10-2017,18-09-2017,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,91606,0,1,1
Cumulus Financial,Closed with explanation,2791596,N/A,N/A,24-01-2018,23-01-2018,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,91606,0,1,1
Cumulus Financial,Closed with explanation,2888727,N/A,N/A,02-05-2018,26-04-2018,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,91745,0,1,1
Cumulus Financial,Closed with explanation,3023366,N/A,N/A,19-09-2018,19-09-2018,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,92101,0,1,1
Cumulus Financial,Closed with explanation,3116768,N/A,N/A,04-01-2019,03-01-2019,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,94030,0,1,1
Cumulus Financial,Closed with explanation,3384847,N/A,N/A,24-09-2019,23-09-2019,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,94133,0,1,1
Cumulus Financial,Closed with explanation,3829201,N/A,N/A,03-09-2020,02-09-2020,Fees or interest,Credit card or prepaid card,CA,Problem with fees,General-purpose credit card or charge card,Referral,Yes,91107,0,1,1
Cumulus Financial,Closed with explanation,2783682,N/A,N/A,16-01-2018,11-01-2018,Fees or interest,Credit card or prepaid card,CA,Unexpected increase in interest rate,General-purpose credit card or charge card,Referral,Yes,91730,0,1,1
Cumulus Financial,Closed with explanation,2952142,N/A,N/A,02-07-2018,30-06-2018,Fees or interest,Credit card or prepaid card,CA,Unexpected increase in interest rate,General-purpose credit card or charge card,Referral,Yes,95116,0,1,1
Cumulus Financial,Closed with explanation,3213463,N/A,N/A,16-04-2019,16-04-2019,Fees or interest,Credit card or prepaid card,CA,Unexpected increase in interest rate,General-purpose credit card or charge card,Referral,Yes,92130,0,1,1
Cumulus Financial,Closed with explanation,3455478,N/A,N/A,02-12-2019,28-11-2019,Fees or interest,Credit card or prepaid card,CA,Unexpected increase in interest rate,General-purpose credit card or charge card,Referral,Yes,95822,0,1,1
Cumulus Financial,Closed with explanation,2479976,N/A,N/A,10-05-2017,09-05-2017,Getting a credit card,Credit card or prepaid card,CA,Application denied,General-purpose credit card or charge card,Referral,Yes,91604,0,1,1
Cumulus Financial,Closed with explanation,2535041,N/A,N/A,09-06-2017,08-06-2017,Getting a credit card,Credit card or prepaid card,CA,Application denied,General-purpose credit card or charge card,Referral,Yes,94565,0,1,1
