Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8592,OF-2023-105669,17647396,10-03-2025,15-03-2025,Second Class,SJ-20125,OFF-AR-10000390,9.912,3,0.2,3.2214
8593,OF-2023-105669,8745565,10-03-2025,15-03-2025,Second Class,SJ-20125,FUR-CH-10003774,318.43,5,0.3,-77.333
8594,OF-2023-105669,20095202,10-03-2025,15-03-2025,Second Class,SJ-20125,OFF-BI-10002412,5.8,5,0.8,-10.15
8595,OF-2023-105669,33081108,10-03-2025,15-03-2025,Second Class,SJ-20125,TEC-PH-10002415,1415.76,6,0.2,88.485
8596,OF-2023-126928,17855892,10-03-2025,16-03-2025,Standard Class,GZ-14470,TEC-MA-10004626,480,4,0,225.6
8597,OF-2023-126928,29490833,10-03-2025,16-03-2025,Standard Class,GZ-14470,OFF-ST-10000615,34.05,3,0,9.534
8598,OF-2023-142293,94194308,10-03-2025,13-03-2025,First Class,SC-20380,TEC-AC-10001109,89.97,3,0,37.7874
8599,OF-2023-106180,17437745,11-03-2025,16-03-2025,Standard Class,SH-19975,OFF-AR-10000940,8.82,3,0,2.3814
8600,OF-2023-106180,12351707,11-03-2025,16-03-2025,Standard Class,SH-19975,OFF-EN-10004030,10.86,3,0,5.1042
8601,OF-2023-106180,66188284,11-03-2025,16-03-2025,Standard Class,SH-19975,OFF-PA-10004327,143.7,3,0,68.976
8602,OF-2023-133333,80247847,11-03-2025,15-03-2025,Standard Class,BF-11020,OFF-PA-10002377,22.72,4,0,10.224
8603,OF-2023-131016,56534653,11-03-2025,13-03-2025,First Class,DC-12850,OFF-AR-10000122,8.928,2,0.2,0.558
8604,OF-2023-131016,26213629,11-03-2025,13-03-2025,First Class,DC-12850,OFF-ST-10000352,47.584,2,0.2,-2.974
8605,OF-2023-148068,41448766,11-03-2025,18-03-2025,Standard Class,MM-18280,OFF-PA-10001639,19.44,3,0,9.3312
8606,OF-2023-148068,2832792,11-03-2025,18-03-2025,Standard Class,MM-18280,FUR-FU-10002268,9.82,2,0,3.2406
8607,OF-2023-134439,14799594,11-03-2025,16-03-2025,Second Class,TM-21010,OFF-PA-10004082,15.96,2,0,7.98
8608,OF-2023-166856,49981657,11-03-2025,15-03-2025,Standard Class,TS-21505,OFF-BI-10002012,10.08,7,0.2,3.528
8609,OF-2023-166856,83857782,11-03-2025,15-03-2025,Standard Class,TS-21505,TEC-AC-10004992,101.34,3,0,8.1072
8610,OF-2023-164756,23162917,11-03-2025,15-03-2025,Standard Class,SS-20140,TEC-PH-10001552,95.68,8,0,26.7904
8611,OF-2023-164756,5527909,11-03-2025,15-03-2025,Standard Class,SS-20140,OFF-PA-10000673,50.96,7,0,24.4608
8612,OF-2023-164756,35640751,11-03-2025,15-03-2025,Standard Class,SS-20140,OFF-AR-10000380,113.94,3,0,34.182
8613,OF-2023-164756,68462423,11-03-2025,15-03-2025,Standard Class,SS-20140,OFF-PA-10003848,25.92,4,0,12.4416
8614,OF-2023-164756,16161321,11-03-2025,15-03-2025,Standard Class,SS-20140,FUR-FU-10002963,20.32,4,0,6.9088
8615,OF-2023-164756,46075608,11-03-2025,15-03-2025,Standard Class,SS-20140,TEC-PH-10002447,411.98,2,0,119.4742
8616,OF-2023-164756,10812416,11-03-2025,15-03-2025,Standard Class,SS-20140,OFF-SU-10004261,34.48,2,0,9.9992
8617,OF-2023-164756,59756808,11-03-2025,15-03-2025,Standard Class,SS-20140,OFF-PA-10003228,244.55,5,0,114.9385
8618,OF-2023-140508,52830706,11-03-2025,14-03-2025,First Class,PA-19060,OFF-EN-10000927,114.848,4,0.2,35.89
8619,OF-2023-139619,51731022,12-03-2025,16-03-2025,Standard Class,ES-14080,OFF-ST-10003282,95.616,2,0.2,9.5616
8620,OF-2023-143378,49985655,12-03-2025,18-03-2025,Standard Class,JR-16210,TEC-PH-10001425,191.976,3,0.2,19.1976
8621,OF-2023-143378,23519105,12-03-2025,18-03-2025,Standard Class,JR-16210,OFF-AR-10001915,23.832,3,0.2,6.5538
8622,OF-2023-143378,72209651,12-03-2025,18-03-2025,Standard Class,JR-16210,FUR-FU-10004864,409.216,8,0.2,61.3824
8623,OF-2023-143378,29674477,12-03-2025,18-03-2025,Standard Class,JR-16210,FUR-BO-10001972,72.588,2,0.7,-128.2388
8624,ON-2023-148866,6475802,12-03-2025,17-03-2025,Standard Class,JM-15535,OFF-PA-10004782,32.4,5,0,15.552
8625,OF-2023-102974,59339055,12-03-2025,17-03-2025,Standard Class,DP-13105,TEC-AC-10000057,149.95,5,0,31.4895
8626,OF-2023-102974,27067101,12-03-2025,17-03-2025,Standard Class,DP-13105,OFF-AR-10000914,23.32,2,0,6.0632
8627,OF-2023-102974,35487760,12-03-2025,17-03-2025,Standard Class,DP-13105,OFF-AR-10004956,16.74,3,0,4.8546
8628,OF-2023-139787,16711558,12-03-2025,16-03-2025,Standard Class,JP-16135,OFF-AR-10002445,35.4,5,0,13.452
8629,OF-2023-153822,28453818,12-03-2025,18-03-2025,Standard Class,AB-10105,OFF-ST-10000321,12.624,2,0.2,-2.5248
8630,OF-2023-153822,41334136,12-03-2025,18-03-2025,Standard Class,AB-10105,TEC-AC-10000109,89.584,2,0.2,4.4792
8631,OF-2023-153822,33517570,12-03-2025,18-03-2025,Standard Class,AB-10105,TEC-PH-10002415,471.92,2,0.2,29.495
8632,OF-2023-153822,99991961,12-03-2025,18-03-2025,Standard Class,AB-10105,OFF-BI-10001460,18.18,4,0.7,-13.938
8633,OF-2023-160801,32494188,12-03-2025,12-03-2025,Same Day,FG-14260,OFF-BI-10001132,4.842,3,0.7,-3.3894
8634,OF-2023-100111,60244733,13-03-2025,19-03-2025,Standard Class,SV-20365,FUR-CH-10003846,272.646,3,0.1,18.1764
8635,OF-2023-100111,5775492,13-03-2025,19-03-2025,Standard Class,SV-20365,TEC-AC-10002647,212.8,2,0,95.76
8636,OF-2023-100111,16366291,13-03-2025,19-03-2025,Standard Class,SV-20365,OFF-PA-10000807,38.52,9,0,18.1044
8637,OF-2023-100111,39053369,13-03-2025,19-03-2025,Standard Class,SV-20365,TEC-AC-10001465,72.64,2,0,21.792
8638,OF-2023-100111,14414948,13-03-2025,19-03-2025,Standard Class,SV-20365,OFF-ST-10000615,45.4,4,0,12.712
8639,OF-2023-100111,33208626,13-03-2025,19-03-2025,Standard Class,SV-20365,OFF-PA-10002713,13.76,2,0,6.3296
8640,OF-2023-100111,13814235,13-03-2025,19-03-2025,Standard Class,SV-20365,FUR-CH-10003061,80.991,1,0.1,8.0991
8641,OF-2023-100111,94809643,13-03-2025,19-03-2025,Standard Class,SV-20365,OFF-BI-10000343,11.784,3,0.2,3.9771
8642,OF-2023-100111,91377985,13-03-2025,19-03-2025,Standard Class,SV-20365,OFF-FA-10000304,4.36,2,0,1.7876
8643,OF-2023-100111,21757981,13-03-2025,19-03-2025,Standard Class,SV-20365,FUR-CH-10004086,2888.127,11,0.1,609.7157
8644,OF-2023-100111,25052250,13-03-2025,19-03-2025,Standard Class,SV-20365,TEC-PH-10002885,1299.66,2,0,350.9082
8645,OF-2023-100111,40022438,13-03-2025,19-03-2025,Standard Class,SV-20365,FUR-CH-10001215,2254.41,5,0.1,375.735
8646,OF-2023-100111,8304055,13-03-2025,19-03-2025,Standard Class,SV-20365,TEC-PH-10000215,104.85,3,0,28.3095
8647,OF-2023-100111,53776576,13-03-2025,19-03-2025,Standard Class,SV-20365,TEC-AC-10001998,59.97,3,0,20.3898
8648,OF-2023-151428,71951570,14-03-2025,19-03-2025,Standard Class,RH-19495,OFF-BI-10000546,20.16,7,0,9.8784
8649,OF-2023-123351,66488435,14-03-2025,18-03-2025,Standard Class,KT-16480,OFF-AP-10001242,80.48,1,0,24.144
8650,OF-2023-169817,42422344,14-03-2025,18-03-2025,Standard Class,EB-13870,OFF-BI-10004141,1.908,2,0.7,-1.5264
8651,OF-2023-132262,44690001,14-03-2025,16-03-2025,First Class,ML-18265,TEC-AC-10000158,71.98,2,0,15.1158
8652,OF-2023-132262,93425473,14-03-2025,16-03-2025,First Class,ML-18265,TEC-AC-10000303,79.98,2,0,26.3934
8653,ON-2023-146878,84276240,14-03-2025,20-03-2025,Standard Class,DL-12865,OFF-BI-10002794,12.294,1,0.7,-8.6058
8654,OF-2023-165155,79659064,14-03-2025,16-03-2025,First Class,BM-11575,OFF-ST-10004950,15.51,1,0,3.8775
8655,OF-2023-133074,39262229,14-03-2025,18-03-2025,Standard Class,DB-13615,OFF-PA-10004082,55.86,7,0,27.93
8656,OF-2023-166317,19547670,15-03-2025,19-03-2025,Standard Class,JE-15610,OFF-PA-10004475,219.84,4,0,107.7216
8657,OF-2023-166317,24340515,15-03-2025,19-03-2025,Standard Class,JE-15610,TEC-AC-10004510,98.16,6,0,9.816
8658,OF-2023-166317,59181818,15-03-2025,19-03-2025,Standard Class,JE-15610,OFF-BI-10002976,33.04,8,0,15.5288
8659,OF-2023-166317,71056567,15-03-2025,19-03-2025,Standard Class,JE-15610,TEC-PH-10001615,86.97,3,0,25.2213
8660,OF-2023-158379,43211051,15-03-2025,19-03-2025,Second Class,JA-15970,OFF-BI-10002498,5.607,1,0.7,-4.2987
8661,OF-2023-158379,29202255,15-03-2025,19-03-2025,Second Class,JA-15970,OFF-SU-10002881,4663.736,7,0.2,-1049.3406
8662,OF-2023-158379,96942616,15-03-2025,19-03-2025,Second Class,JA-15970,TEC-AC-10002926,79.984,2,0.2,22.9954
8663,OF-2023-167381,38657707,15-03-2025,17-03-2025,Second Class,EH-14005,FUR-BO-10001972,241.96,2,0,41.1332
8664,OF-2023-167381,85365188,15-03-2025,17-03-2025,Second Class,EH-14005,OFF-LA-10000134,27.72,9,0,13.3056
8665,ON-2023-108245,50131732,15-03-2025,20-03-2025,Standard Class,SH-19975,OFF-EN-10001415,13.392,3,0.2,5.022
8666,ON-2023-108245,12560411,15-03-2025,20-03-2025,Standard Class,SH-19975,OFF-BI-10000773,11.228,7,0.8,-18.5262
8667,OF-2023-161053,26469635,15-03-2025,16-03-2025,First Class,JE-15745,OFF-BI-10004318,691.96,4,0,318.3016
8668,OF-2023-161053,85325590,15-03-2025,16-03-2025,First Class,JE-15745,TEC-AC-10004633,34.95,5,0,15.378
8669,ON-2023-103226,12611714,15-03-2025,21-03-2025,Standard Class,DW-13195,OFF-PA-10002666,27.18,3,0,12.231
8670,OF-2023-122196,37362475,15-03-2025,17-03-2025,First Class,CA-12265,TEC-PH-10004977,391.98,2,0,113.6742
8671,OF-2023-102967,30542483,15-03-2025,19-03-2025,Standard Class,MG-17890,OFF-ST-10001590,67.4,5,0,17.524
8672,OF-2023-136000,62748058,15-03-2025,18-03-2025,Second Class,SC-20440,OFF-BI-10004828,40.176,3,0.2,14.5638
8673,OF-2023-161970,38887830,15-03-2025,20-03-2025,Standard Class,PB-19105,OFF-PA-10004255,12.96,2,0,6.2208
8674,OF-2023-161970,89535681,15-03-2025,20-03-2025,Standard Class,PB-19105,OFF-AR-10003896,17.94,3,0,6.4584
8675,OF-2023-117009,77576417,15-03-2025,21-03-2025,Standard Class,BK-11260,OFF-SU-10001218,21.96,2,0,6.1488
8676,OF-2023-162789,86239190,15-03-2025,17-03-2025,Second Class,LC-17140,TEC-AC-10002842,1071,9,0,171.36
8677,OF-2023-162789,68563289,15-03-2025,17-03-2025,Second Class,LC-17140,FUR-FU-10004864,12.07,1,0,3.9831
8678,OF-2023-132521,52277272,16-03-2025,18-03-2025,Second Class,DW-13540,OFF-AP-10002191,119.96,2,0,33.5888
8679,OF-2023-132521,29584528,16-03-2025,18-03-2025,Second Class,DW-13540,OFF-ST-10001325,31.44,3,0,8.4888
8680,OF-2023-132521,51804429,16-03-2025,18-03-2025,Second Class,DW-13540,OFF-BI-10000404,6.88,1,0.2,2.322
8681,OF-2023-121412,20786351,16-03-2025,20-03-2025,Standard Class,BG-11695,FUR-FU-10000246,29.328,3,0.2,3.666
8682,OF-2023-117485,68242229,16-03-2025,22-03-2025,Standard Class,BD-11320,TEC-AC-10004659,291.96,4,0,102.186
8683,OF-2023-138422,11873218,16-03-2025,19-03-2025,First Class,KN-16705,OFF-EN-10004147,14.352,3,0.2,5.2026
8684,ON-2023-132059,99914110,16-03-2025,22-03-2025,Standard Class,AP-10915,FUR-BO-10001811,180.588,2,0.7,-240.784
8685,ON-2023-132059,33840155,16-03-2025,22-03-2025,Standard Class,AP-10915,TEC-AC-10003280,47.984,2,0.2,0.5998
8686,OF-2023-123778,9083261,16-03-2025,23-03-2025,Standard Class,BS-11755,OFF-BI-10000822,25.824,6,0.2,9.0384
8687,OF-2023-123778,57037611,16-03-2025,23-03-2025,Standard Class,BS-11755,OFF-AP-10001242,160.96,2,0,48.288
8688,OF-2023-121314,14098572,16-03-2025,19-03-2025,First Class,BE-11410,OFF-PA-10003395,251.64,3,0.2,88.074
8689,ON-2023-125647,98572668,16-03-2025,21-03-2025,Standard Class,LC-16870,OFF-AP-10000390,73.176,6,0.8,-197.5752
8690,ON-2023-125647,99130561,16-03-2025,21-03-2025,Standard Class,LC-16870,OFF-PA-10004888,20.736,4,0.2,7.2576
8691,ON-2023-125647,82542688,16-03-2025,21-03-2025,Standard Class,LC-16870,TEC-PH-10004188,39.984,2,0.2,-8.9964
8692,OF-2023-102309,17318073,16-03-2025,18-03-2025,Second Class,DO-13645,TEC-AC-10001114,199.95,5,0,63.984
8693,OF-2023-102309,9453451,16-03-2025,18-03-2025,Second Class,DO-13645,OFF-PA-10002005,12.96,2,0,6.2208
8694,OF-2023-121853,73670329,16-03-2025,22-03-2025,Standard Class,DB-13660,OFF-PA-10003641,211.04,8,0,97.0784
8695,OF-2023-121853,67380222,16-03-2025,22-03-2025,Standard Class,DB-13660,FUR-CH-10003973,594.816,2,0.2,59.4816
8696,OF-2023-121853,76815823,16-03-2025,22-03-2025,Standard Class,DB-13660,OFF-BI-10000977,72.96,3,0.2,23.712
8697,OF-2023-103520,60115330,16-03-2025,18-03-2025,First Class,MH-17785,OFF-PA-10001846,9.248,2,0.2,3.3524
8698,OF-2023-144694,16618285,17-03-2025,19-03-2025,Second Class,BD-11605,TEC-AC-10002857,17.88,3,0.2,2.4585
8699,OF-2023-144694,41535582,17-03-2025,19-03-2025,Second Class,BD-11605,OFF-LA-10003930,235.944,3,0.2,85.5297
8700,OF-2023-108910,52710808,17-03-2025,22-03-2025,Standard Class,KC-16540,FUR-FU-10002253,103.056,3,0.2,24.4758
8701,OF-2023-142034,35350975,17-03-2025,21-03-2025,Standard Class,KB-16240,TEC-AC-10002305,72,4,0,12.96
8702,OF-2023-142034,12860462,17-03-2025,21-03-2025,Standard Class,KB-16240,TEC-AC-10000990,655.9,5,0,275.478
8703,OF-2023-142034,56704967,17-03-2025,21-03-2025,Standard Class,KB-16240,FUR-CH-10000665,603.92,4,0,181.176
8704,OF-2023-121839,19681115,17-03-2025,21-03-2025,Standard Class,MH-18115,TEC-PH-10002885,1169.694,3,0.4,-253.4337
8705,OF-2023-163335,17963432,17-03-2025,20-03-2025,First Class,AG-10675,OFF-ST-10000885,40.29,3,0,10.0725
8706,OF-2023-163335,18218250,17-03-2025,20-03-2025,First Class,AG-10675,OFF-BI-10002827,38.71,7,0,17.8066
8707,OF-2023-160325,6129400,17-03-2025,17-03-2025,Same Day,BP-11095,TEC-PH-10000984,391.98,2,0,109.7544
8708,OF-2023-160325,16992122,17-03-2025,17-03-2025,Same Day,BP-11095,TEC-PH-10001944,437.85,3,0,131.355
8709,OF-2023-122364,99297472,17-03-2025,22-03-2025,Standard Class,FA-14230,TEC-PH-10001817,859.2,3,0.2,75.18
8710,OF-2023-122364,68805760,17-03-2025,22-03-2025,Standard Class,FA-14230,TEC-MA-10001031,506.28,3,0.2,177.198
8711,OF-2023-134096,66082674,17-03-2025,22-03-2025,Standard Class,PP-18955,TEC-PH-10000526,383.96,5,0.2,38.396
8712,OF-2023-134096,57710741,17-03-2025,22-03-2025,Standard Class,PP-18955,OFF-BI-10004002,15.57,3,0.7,-11.418
8713,OF-2023-142391,8182148,17-03-2025,17-03-2025,Same Day,PB-19150,FUR-FU-10002759,199.8,10,0,71.928
8714,ON-2023-132675,85376571,17-03-2025,21-03-2025,Standard Class,KF-16285,OFF-ST-10004950,15.51,1,0,3.8775
8715,ON-2023-132675,94407294,17-03-2025,21-03-2025,Standard Class,KF-16285,TEC-PH-10003171,89.9,2,0,25.172
8716,ON-2023-132675,55380489,17-03-2025,21-03-2025,Standard Class,KF-16285,OFF-AR-10000614,14.28,4,0,3.7128
8717,ON-2023-132675,18444882,17-03-2025,21-03-2025,Standard Class,KF-16285,OFF-AR-10000034,12.72,3,0,4.9608
8718,ON-2023-132675,44154502,17-03-2025,21-03-2025,Standard Class,KF-16285,OFF-LA-10003766,15.75,5,0,7.56
8719,OF-2023-148411,71215815,17-03-2025,19-03-2025,First Class,RO-19780,FUR-CH-10003973,520.464,2,0.3,-14.8704
8720,OF-2023-148411,77616343,17-03-2025,19-03-2025,First Class,RO-19780,OFF-PA-10002109,11.424,3,0.2,3.7128
8721,OF-2023-130148,53531998,17-03-2025,21-03-2025,Second Class,NK-18490,OFF-PA-10000551,31.08,6,0,15.2292
8722,OF-2023-130148,34566421,17-03-2025,21-03-2025,Second Class,NK-18490,OFF-SU-10001574,7.3,2,0,2.19
8723,OF-2023-144904,52444175,18-03-2025,24-03-2025,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,0,9.936
8724,OF-2023-144904,9040635,18-03-2025,24-03-2025,Standard Class,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704
8725,OF-2023-144904,63674617,18-03-2025,24-03-2025,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,0,1.4456
8726,OF-2023-144904,18407571,18-03-2025,24-03-2025,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,0,20.7328
8727,OF-2023-162481,79479765,18-03-2025,22-03-2025,Standard Class,CT-11995,OFF-BI-10002976,8.26,2,0,3.8822
8728,OF-2023-162481,58181963,18-03-2025,22-03-2025,Standard Class,CT-11995,FUR-CH-10003061,269.97,3,0,51.2943
8729,OF-2023-162572,60705739,18-03-2025,20-03-2025,Second Class,RB-19360,TEC-AC-10003628,119.96,5,0.2,35.988
8730,OF-2023-162572,33387690,18-03-2025,20-03-2025,Second Class,RB-19360,OFF-AR-10001547,10.608,6,0.2,0.9282
8731,OF-2023-169929,44541836,18-03-2025,21-03-2025,First Class,LS-17200,OFF-ST-10002352,39.9,5,0,10.374
8732,OF-2023-116939,600346,18-03-2025,22-03-2025,Standard Class,AG-10900,OFF-ST-10001476,177.55,5,0,47.9385
8733,OF-2023-112004,15827561,18-03-2025,21-03-2025,First Class,AH-10075,OFF-BI-10003476,8.595,5,0.7,-6.303
8734,OF-2023-112004,9238167,18-03-2025,21-03-2025,First Class,AH-10075,OFF-SU-10000157,190.896,2,0.2,-42.9516
8735,OF-2023-122112,1049413,18-03-2025,22-03-2025,Standard Class,CA-11965,OFF-EN-10004459,24.448,4,0.2,8.8624
8736,OF-2023-129490,61341233,19-03-2025,23-03-2025,Standard Class,SJ-20125,FUR-CH-10003298,419.136,4,0.2,-57.6312
8737,ON-2023-106145,9827061,19-03-2025,19-03-2025,Same Day,RA-19885,OFF-EN-10001028,71.88,6,0,33.0648
8738,ON-2023-106145,96941840,19-03-2025,19-03-2025,Same Day,RA-19885,FUR-FU-10003829,9.24,3,0,2.9568
8739,ON-2023-106145,54930348,19-03-2025,19-03-2025,Same Day,RA-19885,OFF-PA-10002245,35.88,6,0,16.146
8740,ON-2023-106145,21027607,19-03-2025,19-03-2025,Same Day,RA-19885,OFF-BI-10002215,17.04,3,0.2,5.538
8741,ON-2023-106145,89679183,19-03-2025,19-03-2025,Same Day,RA-19885,OFF-BI-10003925,931.176,3,0.2,314.2719
8742,OF-2023-156391,47080052,19-03-2025,21-03-2025,First Class,SL-20155,OFF-AR-10003251,2.224,1,0.2,0.556
8743,ON-2023-139955,79328763,21-03-2025,23-03-2025,Second Class,CM-12160,OFF-SU-10001935,1.744,1,0.2,-0.3488
8744,ON-2023-125717,3058185,21-03-2025,24-03-2025,First Class,DS-13030,FUR-FU-10001979,32.776,1,0.2,3.2776
8745,ON-2023-125717,76365838,21-03-2025,24-03-2025,First Class,DS-13030,OFF-ST-10001522,147.184,2,0.2,-29.4368
8746,ON-2023-125717,81103334,21-03-2025,24-03-2025,First Class,DS-13030,TEC-AC-10003657,54.384,2,0.2,1.3596
8747,ON-2023-125717,50159071,21-03-2025,24-03-2025,First Class,DS-13030,OFF-BI-10001718,76.776,4,0.7,-58.8616
8748,ON-2023-125717,73676887,21-03-2025,24-03-2025,First Class,DS-13030,OFF-PA-10003022,14.352,3,0.2,5.2026
8749,ON-2023-125717,92944883,21-03-2025,24-03-2025,First Class,DS-13030,OFF-AP-10000891,209.792,2,0.2,26.224
8750,OF-2023-101574,9129717,21-03-2025,27-03-2025,Standard Class,BD-11725,FUR-FU-10001706,9.24,3,0,4.4352
8751,OF-2023-160017,61319640,21-03-2025,25-03-2025,Standard Class,SP-20860,OFF-PA-10001800,10.368,2,0.2,3.6288
8752,OF-2023-152205,88138359,21-03-2025,28-03-2025,Standard Class,SF-20965,OFF-BI-10004094,2.655,1,0.7,-1.8585
8753,OF-2023-100314,21294811,22-03-2025,28-03-2025,Standard Class,AS-10630,OFF-LA-10001569,7.968,2,0.2,2.5896
8754,OF-2023-100314,99446716,22-03-2025,28-03-2025,Standard Class,AS-10630,OFF-EN-10000461,27.968,4,0.2,9.4392
8755,OF-2023-100314,41471142,22-03-2025,28-03-2025,Standard Class,AS-10630,TEC-MA-10003066,336.51,3,0.4,44.868
8756,OF-2023-121300,16895089,22-03-2025,22-03-2025,Same Day,MG-17680,FUR-CH-10003774,63.686,1,0.3,-15.4666
8757,OF-2023-121300,72949627,22-03-2025,22-03-2025,Same Day,MG-17680,TEC-AC-10004571,239.976,3,0.2,65.9934
8758,OF-2023-121300,97958917,22-03-2025,22-03-2025,Same Day,MG-17680,FUR-TA-10004442,344.22,2,0.4,-189.321
8759,OF-2023-121300,83829425,22-03-2025,22-03-2025,Same Day,MG-17680,OFF-PA-10002787,15.552,3,0.2,5.4432
8760,OF-2023-121300,64535446,22-03-2025,22-03-2025,Same Day,MG-17680,FUR-FU-10004586,21.248,4,0.2,7.4368
8761,OF-2023-121300,90150021,22-03-2025,22-03-2025,Same Day,MG-17680,OFF-PA-10002606,8.448,2,0.2,2.64
8762,OF-2023-118402,79221658,22-03-2025,27-03-2025,Standard Class,JO-15280,OFF-ST-10001418,243.92,5,0.2,-54.882
8763,OF-2023-128335,91230391,22-03-2025,28-03-2025,Standard Class,JA-15970,OFF-EN-10001539,23.34,3,0,10.9698
8764,OF-2023-128335,30902765,22-03-2025,28-03-2025,Standard Class,JA-15970,OFF-PA-10004996,51.55,5,0,24.2285
8765,OF-2023-140186,20012737,22-03-2025,25-03-2025,First Class,PG-18820,OFF-FA-10002280,35,7,0,16.8
8766,OF-2023-140186,81839831,22-03-2025,25-03-2025,First Class,PG-18820,FUR-CH-10002961,72.784,1,0.2,0
8767,OF-2023-140186,25702196,22-03-2025,25-03-2025,First Class,PG-18820,OFF-AP-10002578,97.84,2,0,25.4384
8768,OF-2023-140186,71685533,22-03-2025,25-03-2025,First Class,PG-18820,FUR-FU-10004848,51.75,1,0,15.525
8769,OF-2023-140186,32441357,22-03-2025,25-03-2025,First Class,PG-18820,OFF-BI-10003364,46.672,2,0.2,16.3352
8770,OF-2023-148138,62022744,22-03-2025,26-03-2025,Standard Class,ME-18010,OFF-ST-10000563,51.168,2,0.2,-6.396
8771,ON-2023-141509,26739344,22-03-2025,24-03-2025,First Class,SC-20575,OFF-AR-10002067,99.2,5,0,25.792
8772,OF-2023-126676,4081621,22-03-2025,24-03-2025,First Class,FH-14365,OFF-EN-10004846,7.98,3,0,3.9102
8773,OF-2023-137918,63909993,22-03-2025,29-03-2025,Standard Class,JK-15730,OFF-SU-10000898,97.3,7,0,28.217
8774,OF-2023-147452,19789549,23-03-2025,26-03-2025,First Class,CS-11845,OFF-PA-10001838,11.76,2,0,5.7624
8775,OF-2023-147452,69350909,23-03-2025,26-03-2025,First Class,CS-11845,OFF-PA-10004039,167.94,3,0,82.2906
8776,OF-2023-147452,75997198,23-03-2025,26-03-2025,First Class,CS-11845,OFF-AP-10001626,3.89,1,0,1.0114
8777,OF-2023-144225,39799177,23-03-2025,25-03-2025,Second Class,CC-12475,OFF-PA-10000062,164.88,3,0,80.7912
8778,OF-2023-123029,58825794,23-03-2025,25-03-2025,Second Class,BT-11530,TEC-AC-10002402,159.98,2,0,47.994
8779,ON-2023-120908,72981716,23-03-2025,25-03-2025,First Class,BF-10975,OFF-LA-10004677,20.664,7,0.2,6.9741
8780,ON-2023-130603,53212099,23-03-2025,29-03-2025,Standard Class,SC-20050,OFF-BI-10000301,11.646,9,0.8,-17.469
8781,OF-2023-152275,32392928,24-03-2025,31-03-2025,Standard Class,KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004
8782,OF-2023-156951,15019476,24-03-2025,31-03-2025,Standard Class,EB-13840,OFF-PA-10004530,91.84,8,0,45.0016
8783,OF-2023-156951,53120584,24-03-2025,31-03-2025,Standard Class,EB-13840,OFF-BI-10001107,81.088,7,0.2,27.3672
8784,OF-2023-156951,82299882,24-03-2025,31-03-2025,Standard Class,EB-13840,OFF-PA-10004451,19.44,3,0,9.3312
8785,OF-2023-156951,50752068,24-03-2025,31-03-2025,Standard Class,EB-13840,FUR-CH-10004997,451.152,3,0.2,0
8786,OF-2023-129378,19135831,24-03-2025,25-03-2025,First Class,NS-18505,OFF-BI-10002012,1.44,1,0.2,0.504
8787,OF-2023-129378,13377164,24-03-2025,25-03-2025,First Class,NS-18505,OFF-BI-10001922,61.776,13,0.2,20.8494
8788,OF-2023-129378,43231983,24-03-2025,25-03-2025,First Class,NS-18505,OFF-AP-10000576,241.96,2,0,60.49
8789,OF-2023-129378,62885300,24-03-2025,25-03-2025,First Class,NS-18505,FUR-CH-10000553,108.608,4,0.2,9.5032
8790,OF-2023-113418,55516098,24-03-2025,26-03-2025,First Class,CM-12655,TEC-MA-10002428,1704.89,11,0,767.2005
8791,OF-2023-117807,727578,24-03-2025,30-03-2025,Standard Class,DK-13090,OFF-PA-10000994,104.85,1,0,50.328
8792,ON-2023-139577,48966467,24-03-2025,29-03-2025,Standard Class,TN-21040,TEC-AC-10004708,104.75,5,0,21.9975
8793,OF-2023-126074,78558521,25-03-2025,29-03-2025,Standard Class,RF-19735,OFF-BI-10003638,58.05,3,0,26.703
8794,OF-2023-126074,45742583,25-03-2025,29-03-2025,Standard Class,RF-19735,FUR-FU-10003577,157.74,11,0,56.7864
8795,OF-2023-126074,28454150,25-03-2025,29-03-2025,Standard Class,RF-19735,OFF-AR-10003478,56.98,7,0,22.792
8796,OF-2023-126074,31842,25-03-2025,29-03-2025,Standard Class,RF-19735,OFF-BI-10000546,2.88,1,0,1.4112
8797,OF-2023-147564,79112765,25-03-2025,29-03-2025,Standard Class,BP-11155,OFF-PA-10004438,49.12,4,0,23.0864
